228 NEUMA -0.0173016 -0.025 0 228
229 NEUMA -0.0169841 -0.025 0 229
230 NEUMA -0.0166667 -0.025 0 230
231 NEUMA -0.0163492 -0.025 0 231
232 NEUMA -0.0160317 -0.025 0 232
233 NEUMA -0.0157143 -0.025 0 233
234 NEUMA -0.0153968 -0.025 0 234
235 NEUMA -0.0150794 -0.025 0 235
236 NEUMA -0.0147619 -0.025 0 236
237 NEUMA -0.0144444 -0.025 0 237
238 NEUMA -0.014127 -0.025 0 238
239 NEUMA -0.0138095 -0.025 0 239
240 NEUMA -0.0134921 -0.025 0 240
241 NEUMA -0.0131746 -0.025 0 241
242 NEUMA -0.0128571 -0.025 0 242
243 NEUMA -0.0125397 -0.025 0 243
244 NEUMA -0.0122222 -0.025 0 244
245 NEUMA -0.0119048 -0.025 0 245
246 NEUMA -0.0115873 -0.025 0 246
247 NEUMA -0.0112698 -0.025 0 247
248 NEUMA -0.0109524 -0.025 0 248
249 NEUMA -0.0106349 -0.025 0 249
250 NEUMA -0.0103175 -0.025 0 250
251 NEUMA -0.03 -0.0096875 0 251
252 NEUMA -0.03 -0.009375 0 252
253 NEUMA -0.03 -0.0090625 0 253
254 NEUMA -0.03 -0.00875 0 254
255 NEUMA -0.03 -0.0084375 0 255
256 NEUMA -0.03 -0.008125 0 256
257 NEUMA -0.03 -0.0078125 0 257
258 NEUMA -0.03 -0.0075 0 258
259 NEUMA -0.03 -0.0071875 0 259
260 NEUMA -0.03 -0.006875 0 260
261 NEUMA -0.03 -0.0065625 0 261
262 NEUMA -0.03 -0.00625 0 262
263 NEUMA -0.03 -0.0059375 0 263
264 NEUMA -0.03 -0.005625 0 264
265 NEUMA -0.03 -0.0053125 0 265
266 NEUMA -0.03 -0.005 0 266
267 NEUMA -0.03 -0.0046875 0 267
268 NEUMA -0.03 -0.004375 0 268
269 NEUMA -0.03 -0.0040625 0 269
270 NEUMA -0.03 -0.00375 0 270
271 NEUMA -0.03 -0.0034375 0 271
272 NEUMA -0.03 -0.003125 0 272
273 NEUMA -0.03 -0.0028125 0 273
274 NEUMA -0.03 -0.0025 0 274
275 NEUMA -0.03 -0.0021875 0 275
276 NEUMA -0.03 -0.001875 0 276
277 NEUMA -0.03 -0.0015625 0 277
278 NEUMA -0.03 -0.00125 0 278
279 NEUMA -0.03 -0.0009375 0 279
280 NEUMA -0.03 -0.000625 0 280
281 NEUMA -0.03 -0.0003125 0 281
282 NEUMA -0.0296825 0 0 282
283 NEUMA -0.0293651 0 0 283
284 NEUMA -0.0290476 0 0 284
285 NEUMA -0.0287302 0 0 285
286 NEUMA -0.0284127 0 0 286
287 NEUMA -0.0280952 0 0 287
288 NEUMA -0.0277778 0 0 288
289 NEUMA -0.0274603 0 0 289
290 NEUMA -0.0271429 0 0 290
291 NEUMA -0.0268254 0 0 291
292 NEUMA -0.0265079 0 0 292
293 NEUMA -0.0261905 0 0 293
294 NEUMA -0.025873 0 0 294
295 NEUMA -0.0255556 0 0 295
296 NEUMA -0.0252381 0 0 296
297 NEUMA -0.0249206 0 0 297
298 NEUMA -0.0246032 0 0 298
299 NEUMA -0.0242857 0 0 299
300 NEUMA -0.0239683 0 0 300
301 NEUMA -0.0236508 0 0 301
302 NEUMA -0.0233333 0 0 302
303 NEUMA -0.0230159 0 0 303
304 NEUMA -0.0226984 0 0 304
305 NEUMA -0.022381 0 0 305
306 NEUMA -0.0220635 0 0 306
307 NEUMA -0.021746 0 0 307
308 NEUMA -0.0214286 0 0 308
309 NEUMA -0.0211111 0 0 309
310 NEUMA -0.0207937 0 0 310
311 NEUMA -0.0204762 0 0 311
312 NEUMA -0.0201587 0 0 312
313 NEUMA -0.0198413 0 0 313
314 NEUMA -0.0195238 0 0 314
315 NEUMA -0.0192063 0 0 315
316 NEUMA -0.0188889 0 0 316
317 NEUMA -0.0185714 0 0 317
318 NEUMA -0.018254 0 0 318
319 NEUMA -0.0179365 0 0 319
320 NEUMA -0.017619 0 0 320
321 NEUMA -0.0173016 0 0 321
322 NEUMA -0.0169841 0 0 322
323 NEUMA -0.0166667 0 0 323
324 NEUMA -0.0163492 0 0 324
325 NEUMA -0.0160317 0 0 325
326 NEUMA -0.0157143 0 0 326
327 NEUMA -0.0153968 0 0 327
328 NEUMA -0.0150794 0 0 328
329 NEUMA -0.0147619 0 0 329
330 NEUMA -0.0144444 0 0 330
331 NEUMA -0.014127 0 0 331
332 NEUMA -0.0138095 0 0 332
333 NEUMA -0.0134921 0 0 333
334 NEUMA -0.0131746 0 0 334
335 NEUMA -0.0128571 0 0 335
336 NEUMA -0.0125397 0 0 336
337 NEUMA -0.0122222 0 0 337
338 NEUMA -0.0119048 0 0 338
339 NEUMA -0.0115873 0 0 339
340 NEUMA -0.0112698 0 0 340
341 NEUMA -0.0109524 0 0 341
342 NEUMA -0.0106349 0 0 342
343 NEUMA -0.0103175 0 0 343
344 NEUMA -0.01 -0.0096875 0 344
345 NEUMA -0.01 -0.009375 0 345
346 NEUMA -0.01 -0.0090625 0 346
347 NEUMA -0.01 -0.00875 0 347
348 NEUMA -0.01 -0.0084375 0 348
349 NEUMA -0.01 -0.008125 0 349
350 NEUMA -0.01 -0.0078125 0 350
351 NEUMA -0.01 -0.0075 0 351
352 NEUMA -0.01 -0.0071875 0 352
353 NEUMA -0.01 -0.006875 0 353
354 NEUMA -0.01 -0.0065625 0 354
355 NEUMA -0.01 -0.00625 0 355
356 NEUMA -0.01 -0.0059375 0 356
357 NEUMA -0.01 -0.005625 0 357
358 NEUMA -0.01 -0.0053125 0 358
359 NEUMA -0.01 -0.005 0 359
360 NEUMA -0.01 -0.0046875 0 360
361 NEUMA -0.01 -0.004375 0 361
362 NEUMA -0.01 -0.0040625 0 362
363 NEUMA -0.01 -0.00375 0 363
364 NEUMA -0.01 -0.0034375 0 364
365 NEUMA -0.01 -0.003125 0 365
366 NEUMA -0.01 -0.0028125 0 366
367 NEUMA -0.01 -0.0025 0 367
368 NEUMA -0.01 -0.0021875 0 368
369 NEUMA -0.01 -0.001875 0 369
370 NEUMA -0.01 -0.0015625 0 370
371 NEUMA -0.01 -0.00125 0 371
372 NEUMA -0.01 -0.0009375 0 372
373 NEUMA -0.01 -0.000625 0 373
374 NEUMA -0.01 -0.0003125 0 374
375 NEUMA -0.0096875 -0.01 0 375
376 NEUMA -0.009375 -0.01 0 376
377 NEUMA -0.0090625 -0.01 0 377
378 NEUMA -0.00875 -0.01 0 378
379 NEUMA -0.0084375 -0.01 0 379
380 NEUMA -0.008125 -0.01 0 380
381 NEUMA -0.0078125 -0.01 0 381
382 NEUMA -0.0075 -0.01 0 382
383 NEUMA -0.0071875 -0.01 0 383
384 NEUMA -0.006875 -0.01 0 384
385 NEUMA -0.0065625 -0.01 0 385
386 NEUMA -0.00625 -0.01 0 386
387 NEUMA -0.0059375 -0.01 0 387
388 NEUMA -0.005625 -0.01 0 388
389 NEUMA -0.0053125 -0.01 0 389
390 NEUMA -0.005 -0.01 0 390
391 NEUMA -0.0046875 -0.01 0 391
392 NEUMA -0.004375 -0.01 0 392
393 NEUMA -0.0040625 -0.01 0 393
394 NEUMA -0.00375 -0.01 0 394
395 NEUMA -0.0034375 -0.01 0 395
396 NEUMA -0.003125 -0.01 0 396
397 NEUMA -0.0028125 -0.01 0 397
398 NEUMA -0.0025 -0.01 0 398
399 NEUMA -0.0021875 -0.01 0 399
400 NEUMA -0.001875 -0.01 0 400
401 NEUMA -0.0015625 -0.01 0 401
402 NEUMA -0.00125 -0.01 0 402
403 NEUMA -0.0009375 -0.01 0 403
404 NEUMA -0.000625 -0.01 0 404
405 NEUMA -0.0003125 -0.01 0 405
406 NEUMA 0 -0.0246875 0 406
407 NEUMA 0 -0.024375 0 407
408 NEUMA 0 -0.0240625 0 408
409 NEUMA 0 -0.02375 0 409
410 NEUMA 0 -0.0234375 0 410
411 NEUMA 0 -0.023125 0 411
412 NEUMA 0 -0.0228125 0 412
413 NEUMA 0 -0.0225 0 413
414 NEUMA 0 -0.0221875 0 414
415 NEUMA 0 -0.021875 0 415
416 NEUMA 0 -0.0215625 0 416
417 NEUMA 0 -0.02125 0 417
418 NEUMA 0 -0.0209375 0 418
419 NEUMA 0 -0.020625 0 419
420 NEUMA 0 -0.0203125 0 420
421 NEUMA 0 -0.02 0 421
422 NEUMA 0 -0.0196875 0 422
423 NEUMA 0 -0.019375 0 423
424 NEUMA 0 -0.0190625 0 424
425 NEUMA 0 -0.01875 0 425
426 NEUMA 0 -0.0184375 0 426
427 NEUMA 0 -0.018125 0 427
428 NEUMA 0 -0.0178125 0 428
429 NEUMA 0 -0.0175 0 429
430 NEUMA 0 -0.0171875 0 430
431 NEUMA 0 -0.016875 0 431
432 NEUMA 0 -0.0165625 0 432
433 NEUMA 0 -0.01625 0 433
434 NEUMA 0 -0.0159375 0 434
